address,mod_address,long,lat
Martin AVE East Manitoba,"Martin Ave E, Winnipeg, MB R2L, Canada",-97.09083009999999,49.9089247
Martin AVE West Manitoba,"Martin Ave W, Winnipeg, MB R2L, Canada",-97.10988929999999,49.9152441
Martindale PL Manitoba,"Martindale Pl, Winnipeg, MB R2P, Canada",-97.16399700000001,49.9481279
Marwood CR Manitoba,"Marwood Crescent, Winnipeg, MB R2J, Canada",-97.06288599999999,49.84396700000001
Marygrove CR Manitoba,"Marygrove Crescent, Winnipeg, MB R3Y, Canada",-97.2025697,49.8180931
Maryland ST Manitoba,"Maryland St, Winnipeg, MB, Canada",-97.1604254,49.8895767
Marymount PL Manitoba,"Marymount Pl, Winnipeg, MB R3T, Canada",-97.1656982,49.8068838
Masefield PL Manitoba,"Masefield Pl, Winnipeg, MB R3K, Canada",-97.3104922,49.8686048
Massena CR Manitoba,"Massena Crescent, Winnipeg, MB R2P, Canada",-97.171764,49.95028500000001
Massena PL Manitoba,"Massena Pl, Winnipeg, MB R2P, Canada",-97.17088960000001,49.9514734
Masson ST Manitoba,"Rue Masson, Winnipeg, MB R2H, Canada",-97.121911,49.891242
Masterton CR Manitoba,"Masterton Crescent, Winnipeg, MB R2P, Canada",-97.165902,49.94961499999999
Mathers AVE Manitoba,"Mathers Ave, Winnipeg, MB, Canada",-97.18949649999999,49.85310880000001
Mathers Bay East Manitoba,"Mathers Bay E, Winnipeg, MB R3M 2J9, Canada",-97.1828433,49.8523223
Mathers Bay West Manitoba,"Mathers Bay W, Winnipeg, MB R3N 0T7, Canada",-97.1870347,49.8521146
Matheson AVE Manitoba,"Matheson Ave, Winnipeg, MB, Canada",-97.13624399999999,49.93342999999999
Matheson AVE East Manitoba,"Matheson Ave E, Winnipeg, MB R2W, Canada",-97.1183731,49.927646
Mathias AVE Manitoba,"Mathias Ave, Winnipeg, MB R2V, Canada",-97.13312719999999,49.9495838
Matlock CR Manitoba,"Matlock Crescent, Winnipeg, MB R3R, Canada",-97.2960501,49.8530451
Matthew Bay Manitoba,"Matthew Bay, Winnipeg, MB R2G, Canada",-97.04981350000001,49.9501321
Mattinee Bay Manitoba,"Mattinee Bay, Winnipeg, MB R2G, Canada",-97.06911,49.943299
Maude ST Manitoba,"Maude St, Winnipeg, MB R3E, Canada",-97.167655,49.912779
Maureen ST Manitoba,"Maureen St, Winnipeg, MB R3K, Canada",-97.3037712,49.8684204
Maurepas CR Manitoba,"Maurepas Crescent, Winnipeg, MB R3N, Canada",-97.21060179999999,49.8652091
Maxim Bay Manitoba,"Maxim Bay, Winnipeg, MB R2G, Canada",-97.0581376,49.943749
Maxwell PL Manitoba,"Maxwell Pl, Winnipeg, MB R2K, Canada",-97.093631,49.935633
Maybank DR Manitoba,"Maybank Dr, Winnipeg, MB R3T 0S8, Canada",-97.156705,49.8363896
Mayfair AVE Manitoba,"Mayfair Ave, Winnipeg, MB R3L, Canada",-97.134209,49.8842448
Mayfair PL Manitoba,"Mayfair Pl, Winnipeg, MB R3L, Canada",-97.1384549,49.882727
Mayfield CR Manitoba,"Mayfield Crescent, Winnipeg, MB R3R, Canada",-97.25829209999999,49.8530038
Maynard Close Manitoba,"Maynard Close, Winnipeg, MB R2P, Canada",-97.1624118,49.9466062
Maywood RD Manitoba,"Maywood Rd, Winnipeg, MB R2J, Canada",-97.06652100000001,49.8598704
Maz?nod RD Manitoba,"Manitoba, Canada",-98.8138762,53.7608608
Mcadam AVE Manitoba,"McAdam Ave, Winnipeg, MB, Canada",-97.12809899999999,49.931809
Mcarthur ST Manitoba,"McArthur St, Winnipeg, MB R3B, Canada",-97.11662229999999,49.9026085
Mcbeth ST Manitoba,"McBeth St, Winnipeg, MB R2V, Canada",-97.0857516,49.9563046
Mcbey AVE Manitoba,"Mcbey Ave, Winnipeg, MB R3K, Canada",-97.28722409999999,49.8781833
Mccallum CR Manitoba,"McCallum Crescent, Winnipeg, MB R3R, Canada",-97.29798699999999,49.8612836
Mccalman AVE Manitoba,"McCalman Ave, Winnipeg, MB R2L, Canada",-97.083829,49.901883
Mccarthy ST Manitoba,"McCarthy St, Winnipeg, MB R0H, Canada",-97.3291696,49.8790638
Mcconnell RD Manitoba,"McConnell Road, Winnipeg, MB, Canada",-97.2397273,49.829518
Mccreary RD Manitoba,"McCreary Rd, Manitoba, Canada",-97.23314169999999,49.8274
Mccreedy RD Manitoba,"McCreedy Rd, Winnipeg, MB R2K 3W8, Canada",-97.0648856,49.9247263
Mccurdy ST Manitoba,"McCurdy St, Winnipeg, MB R2V, Canada",-97.1502654,49.9414507
Mccutcheon ST Manitoba,"Manitoba, Canada",-98.8138762,53.7608608
Mcdermot AVE Manitoba,"McDermot Ave, Winnipeg, MB, Canada",-97.15577499999999,49.901975
Mcdermot AVE West Manitoba,"McDermot Ave W, Winnipeg, MB R3E, Canada",-97.1872581,49.9120825
Mcdougall ST Manitoba,"McDougall St, Winnipeg, MB R3T, Canada",-97.1434295,49.8352949
Mcdowell DR Manitoba,"McDowell Dr, Winnipeg, MB R3R, Canada",-97.2692474,49.849197
Mcfadden AVE Manitoba,"McFadden Ave, Winnipeg, MB R2C, Canada",-96.99894429999999,49.8838726
Mcfarlane ST Manitoba,"McFarlane St N, Winnipeg, MB R2W, Canada",-97.119984,49.9055372
Mcgee ST Manitoba,"McGee St, Winnipeg, MB, Canada",-97.1607337,49.8948271
Mcgill AVE Manitoba,"McGill Ave, Winnipeg, MB R3T 2Y5, Canada",-97.1465173,49.7975879
Mcgill PL Manitoba,"McGill Pl, Winnipeg, MB R3T, Canada",-97.1485672,49.7985294
Mcgillivray BLVD Manitoba,"McGillivray Blvd, Manitoba, Canada",-97.2363211,49.8083239
Mcgillivray PL Manitoba,"McGillivray Pl, Winnipeg, MB R3T, Canada",-97.1600543,49.8390419
Mcgregor ST Manitoba,"McGregor St, Winnipeg, MB, Canada",-97.137582,49.931691
Mcgurran PL Manitoba,"Mcgurran Pl, Winnipeg, MB R2J, Canada",-97.07342770000001,49.842576
Mcinnes PL Manitoba,"McInnes Pl, Winnipeg, MB R2R, Canada",-97.20048,49.947263
Mcintosh AVE Manitoba,"McIntosh Ave, Winnipeg, MB R2L, Canada",-97.1126084,49.9119294
Mcintyre AVE Manitoba,"McIntyre Ave, Winnipeg, MB R3E, Canada",-97.17048199999999,49.898119
Mcivor AVE Manitoba,"McIvor Ave, Winnipeg, MB R2G, Canada",-97.05743629999999,49.94590660000001
Mckall Bay Manitoba,"McKall Bay, Winnipeg, MB R3X, Canada",-97.05130179999999,49.8332151
Mckay AVE Manitoba,"McKay Ave, Winnipeg, MB R2G, Canada",-97.083361,49.94053
Mckelvey ST Manitoba,"McKelvey St, Winnipeg, MB R3E, Canada",-97.1914042,49.921197
Mckenzie ST Manitoba,"McKenzie St, Winnipeg, MB R2W, Canada",-97.146677,49.923969
Mclaughlin AVE Manitoba,"McLaughlin Ave, Winnipeg, MB R3J, Canada",-97.2462733,49.8830299
Mclean ST Manitoba,"McLean St, Winnipeg, MB R3R, Canada",-97.257088,49.86584500000001
Mclellan DR Manitoba,"McLellan Dr, Winnipeg, MB R3W, Canada",-97.0413585,49.9200757
Mcleod AVE Manitoba,"McLeod Ave, Winnipeg, MB, Canada",-97.073184,49.930107
Mcmahon PL Manitoba,"McMahon Pl, Winnipeg, MB R3W, Canada",-97.04032869999999,49.9194326
Mcmasters RD Manitoba,"McMasters Rd, Winnipeg, MB R3T, Canada",-97.14616919999999,49.7986937
Mcmeans AVE East Manitoba,"McMeans Ave E, Winnipeg, MB R2C, Canada",-96.9857732,49.9055771
Mcmeans AVE West Manitoba,"McMeans Ave W, Winnipeg, MB R2C, Canada",-97.0090855,49.9054414
Mcmeans Bay Manitoba,"McMeans Bay, Winnipeg, MB R2C, Canada",-97.014068,49.9056761
Mcmillan AVE Manitoba,"McMillan Ave, Winnipeg, MB, Canada",-97.15776199999999,49.870328
Mcmullen CR Manitoba,"McMullen Crescent, Winnipeg, MB R2C, Canada",-97.037809,49.8920031
Mcmurray Bay Manitoba,"McMurray Bay, Winnipeg, MB R2M, Canada",-97.13551849999999,49.8225705
Mcnaughton AVE Manitoba,"McNaughton Ave, Winnipeg, MB R3L, Canada",-97.13255199999999,49.857753
Mcnichol ST Manitoba,"McNichol St, Winnipeg, MB R2X, Canada",-97.174876,49.927052
Mcnulty CR Manitoba,"McNulty Crescent, Winnipeg, MB R2M, Canada",-97.128247,49.816519
Mcnulty PL Manitoba,"McNulty Pl, Winnipeg, MB R2M, Canada",-97.1253193,49.8177895
Mcphail ST Manitoba,"McPhail St, Winnipeg, MB R2L, Canada",-97.1150912,49.9120245
Mcphillips ST Manitoba,"McPhillips St, Manitoba, Canada",-97.1025229,49.9924377
Mcquaker DR Manitoba,"Mcquaker Dr, Winnipeg, MB R3R, Canada",-97.26825149999999,49.8685769
Mctavish ST Manitoba,"McTavish St, Winnipeg, MB R2J, Canada",-97.10420099999999,49.896583
Meade ST North Manitoba,"Meade St N, Winnipeg, MB R2W, Canada",-97.1292228,49.9069035
Meadow Gate DR Manitoba,"Meadow Gate Dr, Winnipeg, MB R2C, Canada",-97.0217425,49.90487299999999
Meadow Lake DR Manitoba,"Meadow Lake Dr, Winnipeg, MB R2C, Canada",-97.0169359,49.91248179999999
Meadow Ridge DR Manitoba,"Meadow Ridge Dr, Winnipeg, MB R3T, Canada",-97.1665014,49.78407439999999
Meadowbank RD Manitoba,"Meadowbank Rd, Winnipeg, MB R3Y, Canada",-97.2031222,49.8187428
Meadowbrook RD Manitoba,"Meadowbrook Rd, Winnipeg, MB R2J, Canada",-97.0807365,49.8522298
Meadowcrest Bay Manitoba,"Meadowcrest Bay, Winnipeg, MB R2V, Canada",-97.0908322,49.9574229
Meadowland DR Manitoba,"Meadowland Dr, Winnipeg, MB R2R, Canada",-97.2046249,49.954227
Meadowlark PL Manitoba,"Meadowlark Pl, Winnipeg, MB R3J, Canada",-97.27597399999999,49.884495
Meadowood DR Manitoba,"Meadowood Dr, Winnipeg, MB R2M, Canada",-97.10140009999999,49.8297845
Meadowside DR Manitoba,"Meadowside Dr, Winnipeg, MB R3K, Canada",-97.284741,49.875541
Meghan CV Manitoba,"Meghan Cove, Winnipeg, MB R2G, Canada",-97.0576012,49.92753099999999
Meighen Bay Manitoba,"Meighen Bay, Winnipeg, MB R2K, Canada",-97.0633292,49.9219934
Melanie CV Manitoba,"Melanie Cove, Winnipeg, MB R2G, Canada",-97.05369420000001,49.9280267
Melbourne AVE Manitoba,"Melbourne Ave, Winnipeg, MB R2K, Canada",-97.0976931,49.9226156
Mellish AVE Manitoba,"Mellish Ave, Winnipeg, MB R2V, Canada",-97.1524848,49.9406245
Mellowmead CV Manitoba,"Mellowmead Cove, Winnipeg, MB R2G, Canada",-97.0625218,49.9429891
Melmar PL Manitoba,"Melmar Pl, Winnipeg, MB R2G, Canada",-97.0794853,49.94015539999999
Melness Bay Manitoba,"Melness Bay, Winnipeg, MB R2K, Canada",-97.0831781,49.93334540000001
Melnick RD Manitoba,"Melnick Rd, Winnipeg, MB, Canada",-97.05144349999999,49.8186082
Melonlea CV Manitoba,"Melonlea Cove, Winnipeg, MB R2G, Canada",-97.061602,49.9425822
Melrose AVE East Manitoba,"Melrose Ave E, Winnipeg, MB R2C, Canada",-96.9934486,49.8942989
Melrose AVE West Manitoba,"Melrose Ave W, Winnipeg, MB R2C, Canada",-97.0120015,49.8943138
Memorial BLVD Manitoba,"Memorial Blvd, Winnipeg, MB, Canada",-97.1493831,49.88841780000001
Menno Bay Manitoba,"Menno Bay, Winnipeg, MB R2K, Canada",-97.0768159,49.921505
Mercedes DR Manitoba,"Mercedes Dr, Winnipeg, MB R2P, Canada",-97.1663839,49.9652012
Mercury Bay Manitoba,"Mercury Bay, Winnipeg, MB R3T, Canada",-97.16877,49.84468099999999
Meredith Bay Manitoba,"Meredith Bay, Winnipeg, MB R2V, Canada",-97.1424969,49.9554956
Meridian DR Manitoba,"Meridian Dr, Winnipeg, MB R0C, Canada",-97.2236124,49.955565
Merlon PL Manitoba,"Merlon Pl, Winnipeg, MB R2P, Canada",-97.18085669999999,49.9611822
Merriam BLVD Manitoba,"Merriam Blvd, Winnipeg, MB R3T, Canada",-97.1502625,49.8518532
Merrill CR Manitoba,"Merrill Crescent, Winnipeg, MB R2K, Canada",-97.0632119,49.917787
Merriwood AVE Manitoba,"Merriwood Ave, Winnipeg, MB R2V, Canada",-97.14386739999999,49.94371109999999
Messager ST Manitoba,"Rue Messager, Winnipeg, MB R2H, Canada",-97.1280913,49.89850879999999
Messier ST Manitoba,"Messier St, Winnipeg, MB R2J, Canada",-97.0992019,49.8902493
Mestre PL Manitoba,"Mestre Pl, Winnipeg, MB R3V, Canada",-97.172027,49.7682615
Metcalfe AVE Manitoba,"Metcalfe Ave, Winnipeg, MB R2H, Canada",-97.1148532,49.87204120000001
Metz ST Manitoba,"Metz St, Winnipeg, MB R2M, Canada",-97.12340760000001,49.8244368
Miami PL Manitoba,"Miami Pl, Winnipeg, MB R3T, Canada",-97.1428672,49.787239
Michael Ruta PL Manitoba,"Michael Ruta Pl, Winnipeg, MB R2G, Canada",-97.05348699999999,49.941823
Michigan AVE Manitoba,"Michigan Ave, Winnipeg, MB R3T, Canada",-97.1409084,49.79018050000001
Middle Gate Manitoba,"Middle Gate, Winnipeg, MB R3C, Canada",-97.156287,49.87667700000001
Middlehurst CR Manitoba,"Middlehurst Crescent, Winnipeg, MB R2G, Canada",-97.0427629,49.9416473
Middlesbrough CV Manitoba,"Middlesbrough Cove, Winnipeg, MB R3P, Canada",-97.201089,49.8291811
Midland ST Manitoba,"Midland St, Winnipeg, MB R3E, Canada",-97.1897377,49.9091454
Midmar AVE Manitoba,"Midmar Ave, Winnipeg, MB R2R, Canada",-97.198455,49.923935
Midwinter AVE Manitoba,"Midwinter Ave, Winnipeg, MB R2L, Canada",-97.1168093,49.9082842
Mighton AVE Manitoba,"Mighton Ave, Winnipeg, MB R2L, Canada",-97.11536129999999,49.9102791
Milan ST Manitoba,"Milan St, Winnipeg, MB R3R, Canada",-97.2648488,49.854269
Mildred ST Manitoba,"Mildred St, Winnipeg, MB R2G, Canada",-97.0565441,49.9530865
Milford ST Manitoba,"Milford St, Winnipeg, MB R2L, Canada",-97.07711289999999,49.90397919999999
Mill ST Manitoba,"SW 17-4-5E, Saint Malo, MB R0A 1T0, Canada",-96.955805,49.316523
Millbrook Lane Manitoba,"Millbrook Ln, Winnipeg, MB R2C, Canada",-96.9729448,49.9063178
Millfield DR Manitoba,"Millfield Dr, Winnipeg, MB R2M, Canada",-97.1274596,49.8190354
Millikin RD Manitoba,"Millikin Rd, Winnipeg, MB R3T, Canada",-97.14250860000001,49.7904922
Millstream Way Manitoba,"Millstream Way, Winnipeg, MB R3T, Canada",-97.17009569999999,49.7784286
Millwood Meadow Manitoba,"Millwood Meadow, Winnipeg, MB R2C, Canada",-96.97294079999999,49.9075952
Milner ST Manitoba,"Milner St, Winnipeg, MB R2X, Canada",-97.174284,49.940483
Milton ST Manitoba,"Milton St, Flin Flon, MB R8A, Canada",-101.8490122,54.7738786
Minaki Bay Manitoba,"Minaki Bay, Winnipeg, MB R2J, Canada",-97.07314400000001,49.85342
Minerva AVE Manitoba,"Minerva Ave, Winnipeg, MB R3V, Canada",-97.14505419999999,49.7429206
Minikada Bay Manitoba,"Minikada Bay, Winnipeg, MB R2C, Canada",-96.9844995,49.8943476
Minnetonka ST Manitoba,"Minnetonka St, Winnipeg, MB R2M, Canada",-97.1243269,49.82142349999999
Minnigaffe ST Manitoba,"Minnigaffe St, Winnipeg, MB R2X, Canada",-97.1554505,49.9311831
Minto ST Manitoba,"Minto St, Winnipeg, MB R3G, Canada",-97.179892,49.8903758
Miramar RD Manitoba,"Miramar Rd, Winnipeg, MB R3R, Canada",-97.28870409999999,49.8501144
Mission ST Manitoba,"Mission St, Winnipeg, MB R2J, Canada",-97.093575,49.896804
Mitchell PL Manitoba,"Mitchell Pl, Winnipeg, MB R2R, Canada",-97.19742099999999,49.940909
Mitchelson Way Manitoba,"Mitchelson Way, Winnipeg, MB R2G, Canada",-97.04266810000001,49.9446437
Moberly AVE Manitoba,"Moberly Ave, Winnipeg, MB R2C, Canada",-97.0209691,49.9081255
Moccasin Bay Manitoba,"Moccasin Bay, Winnipeg, MB R2Y, Canada",-97.3003694,49.8952102
Mohawk Bay Manitoba,"Mohawk Bay, Winnipeg, MB R2J, Canada",-97.08937370000001,49.8589839
Moir AVE Manitoba,"Moir Ave, Winnipeg, MB R2K, Canada",-97.09998019999999,49.9351207
Molgat AVE Manitoba,"Molgat Ave, Winnipeg, MB R2M, Canada",-97.11415699999999,49.8440849
Mollard RD Manitoba,"Mollard Rd, Rosser - Old Kildonan, MB R0C 3A0, Canada",-97.1839064,49.9754994
Molson ST Manitoba,"Molson St, Winnipeg, MB, Canada",-97.05653629999999,49.9192409
Monaco Bay Manitoba,"Monaco Bay, Winnipeg, MB R2J, Canada",-97.0687279,49.859462
Monarch Mews Manitoba,"Monarch Mews, Winnipeg, MB R3R, Canada",-97.2534038,49.8711697
Monck AVE Manitoba,"Monck Ave, Winnipeg, MB R2H, Canada",-97.1245647,49.8753268
Moncrief Lane Manitoba,"Moncrief Ln, Winnipeg, MB R3Y, Canada",-97.20626130000001,49.816365
Moncton AVE Manitoba,"Moncton Ave, Winnipeg, MB R2K, Canada",-97.07660349999999,49.9115118
Monreith ST Manitoba,"Monreith St, Winnipeg, MB R2X, Canada",-97.16073999999999,49.93288399999999
Mons ST Manitoba,"Mons St, Winnipeg, MB, Canada",-97.21017599999999,49.8537417
Monsey ST Manitoba,"Monsey St, Winnipeg, MB R2V 3R7, Canada",-97.13312719999999,49.9495838
Monson ST Manitoba,"Monson St, Manitoba, Canada",-97.04745419999999,49.9525014
Montague AVE Manitoba,"Montague Ave, Winnipeg, MB R3L, Canada",-97.1324642,49.8567768
Montbrook RD Manitoba,"Montbrook Rd, Winnipeg, MB R2R, Canada",-97.216349,49.9368063
Montcalm CR Manitoba,"Montcalm Crescent, Winnipeg, MB R2V, Canada",-97.138705,49.9410526
Montclair Bay Manitoba,"Montclair Bay, Winnipeg, MB R3T, Canada",-97.1615528,49.8030011
Monterey RD Manitoba,"Monterey Rd, Headingley, MB R0H, Canada",-97.401296,49.8768554
Montgomery AVE Manitoba,"Montgomery Ave, Winnipeg, MB R3L, Canada",-97.123928,49.860297
Monticello RD Manitoba,"Monticello Rd, Winnipeg, MB R3Y, Canada",-97.20718989999999,49.8119555
Montrose ST Manitoba,"Montrose St, Winnipeg, MB R3M, Canada",-97.179063,49.86456
Montvale CR Manitoba,"Montvale Crescent, Winnipeg, MB R3X, Canada",-97.06813129999999,49.822302
Monty Hall DR Manitoba,"Monty Hall Dr, Winnipeg, MB R2P, Canada",-97.157696,49.95518999999999
Moore AVE Manitoba,"Moore Ave, Winnipeg, MB R2M, Canada",-97.1206251,49.8375011
Moorgate ST Manitoba,"Moorgate St, Winnipeg, MB R3J, Canada",-97.2392715,49.8820255
Moorstead Bay Manitoba,"Moorstead Bay, Winnipeg, MB R3R, Canada",-97.29415999999999,49.853083
Moray ST Manitoba,"Moray St, Winnipeg, MB R3J, Canada",-97.261918,49.8878103
Mordaunt ST Manitoba,"Mordaunt St, Winnipeg, MB R3B, Canada",-97.1172792,49.9027318
Morgan CR Manitoba,"Morgan Crescent, Winnipeg, MB R2Y, Canada",-97.3040709,49.887925
Morier AVE Manitoba,"Morier Ave, Winnipeg, MB R2M, Canada",-97.108081,49.870708
Morley AVE Manitoba,"Morley Ave, Winnipeg, MB R3L, Canada",-97.1338018,49.86535079999999
Mornefortune CR Manitoba,"Mornefortune Crescent, Winnipeg, MB R2G, Canada",-97.0721528,49.9508412
Morning Glory CR Manitoba,"Morning Glory Crescent, Winnipeg, MB R2J, Canada",-97.04530899999999,49.850185
Morningmead Walk Manitoba,"Morningmead Walk, Winnipeg, MB R2G, Canada",-97.067549,49.947943
Morningside DR Manitoba,"Morningside Dr, Winnipeg, MB R3T, Canada",-97.1511398,49.7810762
Moroz ST Manitoba,"Moroz St, Winnipeg, MB R2C, Canada",-97.0223948,49.8956077
Morpeth BLVD Manitoba,"Morpeth Blvd, Winnipeg, MB R3P, Canada",-97.21264459999999,49.8521923
Morrison ST Manitoba,"Morrison St, Winnipeg, MB R2V 3B4, Canada",-97.14813420000002,49.9467154
Morrow AVE Manitoba,"Morrow Ave, Winnipeg, MB R2M, Canada",-97.09977099999999,49.85319699999999
Mortimer PL Manitoba,"Mortimer Pl, Winnipeg, MB R2W, Canada",-97.12293319999999,49.9213147
Morton Bay Manitoba,"Morton Bay, Winnipeg, MB R3R, Canada",-97.3148329,49.866723
Mossdale AVE Manitoba,"Mossdale Ave, Winnipeg, MB R2K, Canada",-97.102848,49.935121
Mosswood PL Manitoba,"Mosswood Pl, Winnipeg, MB R3R, Canada",-97.31782779999999,49.8480527
Mostyn PL Manitoba,"Granite Way, Winnipeg, MB R3C, Canada",-97.1498445,49.8828283
Mount Allison Bay Manitoba,"Mt Allison Bay, Winnipeg, MB R3T, Canada",-97.15187499999999,49.7873698
Mount Auburn Bay Manitoba,"Mt Auburn Bay, Winnipeg, MB R2R, Canada",-97.1972471,49.9537918
Mount Laurel CR Manitoba,"Mt Laurel Crescent, Winnipeg, MB R2J, Canada",-97.0519592,49.8435456
Mount Royal CR Manitoba,"Mt Royal Crescent, Winnipeg, MB R3J, Canada",-97.24697429999999,49.8752419
Mount Royal RD Manitoba,"Mt Royal Rd, Winnipeg, MB R3J, Canada",-97.24517709999999,49.88080979999999
Mountain AVE Manitoba,"Mountain Ave, Winnipeg, MB, Canada",-97.155295,49.927893
Mountbatten AVE Manitoba,"Mountbatten Ave, Winnipeg, MB R3P, Canada",-97.22601999999999,49.861114
Muir RD Manitoba,"Muir Rd, Winnipeg, MB R2X, Canada",-97.1915794,49.942798
Mulligan Bay Manitoba,"Mulligan Bay, Winnipeg, MB R3P 2H5, Canada",-97.1952566,49.8264317
Mulvey AVE Manitoba,"Mulvey Ave, Winnipeg, MB, Canada",-97.157432,49.866509
Municipal RD Manitoba,"Municipal Rd, Winnipeg, MB R3R, Canada",-97.3022182,49.8499914
Munn RD Manitoba,"Munn Rd, Winnipeg, MB R2N 3H8, Canada",-97.09239799999999,49.818091
Munroe AVE Manitoba,"Munroe Ave, Winnipeg, MB R2K, Canada",-97.0890975,49.9148338
Muriel ST Manitoba,"Muriel St, Winnipeg, MB R2Y, Canada",-97.2966793,49.8885601
Murray AVE Manitoba,"Murray Ave, Winnipeg, MB, Canada",-97.1193693,49.9633523
Murray Park RD Manitoba,"Murray Park Rd, Winnipeg, MB R3J, Canada",-97.269255,49.89476610000001
Musgrove ST Manitoba,"Musgrove St, Winnipeg, MB R3R, Canada",-97.3166382,49.8700343
Muska Bay Manitoba,"Muska Bay, Winnipeg, MB R2R, Canada",-97.198933,49.934482
Mutchmor Close Manitoba,"Mutchmor Close, Winnipeg, MB R2K, Canada",-97.0688234,49.9251164
Myles Robinson Way Manitoba,"Myles Robinson Way, Winnipeg, MB R3X, Canada",-97.06477489999999,49.8358459
Myrtle ST Manitoba,"Myrtle St, Winnipeg, MB R3E, Canada",-97.1768498,49.9078769
Nadeau Rue Manitoba,"Rue Nadeau, Winnipeg, MB R2J, Canada",-97.1094092,49.8959439
Nairn AVE Manitoba,"Nairn Ave, Winnipeg, MB R2L, Canada",-97.0924103,49.9025153
Nakomis Bay Manitoba,"Nakomis Bay, Winnipeg, MB R2M, Canada",-97.1118359,49.8228295
Nanton BLVD Manitoba,"Nanton Blvd, Winnipeg, MB R3P, Canada",-97.21544899999999,49.8699918
Nassau ST North Manitoba,"Nassau St N, Winnipeg, MB R3L, Canada",-97.14695999999999,49.874953
Nassau ST South Manitoba,"Nassau St S, Winnipeg, MB R3L, Canada",-97.1362458,49.8615824
Natalie Bay Manitoba,"Natalie Bay, Winnipeg, MB R2G, Canada",-97.0723994,49.9463923
Nathan Lane Manitoba,"Nathan Ln, Winnipeg, MB R2K 4J3, Canada",-97.07798,49.92104
Nathaniel ST Manitoba,"Nathaniel St, Winnipeg, MB R3M, Canada",-97.169043,49.85651
Navy Way Manitoba,"Navy Way, Winnipeg, MB R3C, Canada",-97.1379546,49.8861992
Neepawa ST Manitoba,"Neepawa St, Winnipeg, MB R2M, Canada",-97.1088577,49.8454785
Neil AVE Manitoba,"Neil Ave, Winnipeg, MB R2K, Canada",-97.0983689,49.92098439999999
Neil PL Manitoba,"Neil Pl, Winnipeg, MB R2K, Canada",-97.108443,49.924145
Nemy CR Manitoba,"Nemy Crescent, Winnipeg, MB R2Y, Canada",-97.3109726,49.8978913
Neptune Bay Manitoba,"Neptune Bay, Winnipeg, MB R3T, Canada",-97.16555500000001,49.844823
Nesbitt Bay Manitoba,"Nesbitt Bay, Winnipeg, MB R3T, Canada",-97.1497835,49.833391
Ness AVE Manitoba,"Ness Ave, Winnipeg, MB, Canada",-97.250479,49.8853745
Netley ST Manitoba,"Netley, MB R0C 2L0, Canada",-96.95586499999999,50.358558
Nevens Bay Manitoba,"Nevens Bay, Winnipeg, MB R2C, Canada",-96.9607339,49.8971689
Neville ST Manitoba,"Neville St, Winnipeg, MB R2P, Canada",-97.179259,49.95037199999999
Newark RD Manitoba,"Newark Rd, Winnipeg, MB R2J, Canada",-97.06653,49.86194700000001
Newbury CR Manitoba,"Newbury Crescent, Winnipeg, MB R3P, Canada",-97.2186756,49.8560993
Newcastle RD Manitoba,"Newcastle Rd, Winnipeg, MB R3T, Canada",-97.1501454,49.785242
Newcombe CR Manitoba,"Newcombe Crescent, Winnipeg, MB R2J, Canada",-97.056326,49.847352
Newcroft RD Manitoba,"Newcroft Rd, Winnipeg, MB R2J, Canada",-97.05690799999999,49.844385
Newhaven AVE Manitoba,"Newhaven Ave, Winnipeg, MB R3R, Canada",-97.2588196,49.8461502
